,country,region_1,variety,points_median,location,address,point,latitude,longitude,altitude
395,France,Pouilly-sur-Loire,Chasselas,87.0,"Pouilly-sur-Loire, France","Pouilly-sur-Loire, Cosne-Cours-sur-Loire, Nièvre, Bourgogne-Franche-Comté, France métropolitaine, 58150, France","(47.281542, 2.9583419, 0.0)",47.281542,2.9583419,0.0
396,France,Premieres Côtes de Blaye,Bordeaux-style White Blend,88.0,"Premieres Côtes de Blaye, France",,,,,
397,France,Premieres Côtes de Bordeaux,Sémillon,87.0,"Premieres Côtes de Bordeaux, France",,,,,
398,France,Puisseguin Saint-Émilion,Merlot,90.0,"Puisseguin Saint-Émilion, France",,,,,
399,France,Puligny-Montrachet,Chardonnay,92.0,"Puligny-Montrachet, France","Puligny-Montrachet, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21190, France","(46.94497, 4.75393, 0.0)",46.94497,4.75393,0.0
400,France,Pécharmant,Bordeaux-style Red Blend,92.0,"Pécharmant, France","Le Pécharmant, Rue François Couperin, La Défense 1, Quartier Gambetta, Courbevoie, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92400, France","(48.8916709, 2.2540698, 0.0)",48.8916709,2.2540698,0.0
401,France,Périgord,Sauvignon Blanc,83.0,"Périgord, France","Le Périgord, Nontron, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24630, France","(45.5449404, 1.0413194, 0.0)",45.5449404,1.0413194,0.0
402,France,Quarts de Chaume,Chenin Blanc,93.0,"Quarts de Chaume, France",,,,,
403,France,Quincy,Sauvignon Blanc,88.0,"Quincy, France","Quincy, Vierzon, Cher, Centre-Val de Loire, France métropolitaine, 18120, France","(47.133365, 2.1574605, 0.0)",47.133365,2.1574605,0.0
404,France,Rasteau,Rhône-style Red Blend,89.0,"Rasteau, France","Rasteau, Carpentras, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84110, France","(44.2298319, 4.9856444, 0.0)",44.2298319,4.9856444,0.0
405,France,Reuilly,Sauvignon Blanc,87.0,"Reuilly, France","Reuilly, Évreux, Eure, Normandie, France métropolitaine, 27930, France","(49.0781397, 1.2237997, 0.0)",49.0781397,1.2237997,0.0
406,France,Rivesaltes,White Blend,95.0,"Rivesaltes, France","Rivesaltes, Perpignan, Pyrénées-Orientales, Occitanie, France métropolitaine, 66600, France","(42.7683568, 2.8709277, 0.0)",42.7683568,2.8709277,0.0
407,France,Rivesaltes Rosé,Grenache,87.0,"Rivesaltes Rosé, France","Rivesaltes, Perpignan, Pyrénées-Orientales, Occitanie, France métropolitaine, 66600, France","(42.7683568, 2.8709277, 0.0)",42.7683568,2.8709277,0.0
408,France,Romanée-St.-Vivant,Pinot Noir,93.5,"Romanée-St.-Vivant, France","Climat de Bourgogne - Grand Cru - Romanée-Saint-Vivant, Moulin Baudoin, Vosne-Romanée, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21700, France","(47.162324600000005, 4.95287344978855, 0.0)",47.162324600000005,4.95287344978855,0.0
409,France,Rosé d'Anjou,Rosé,84.0,"Rosé d'Anjou, France","Rue Rose Red Naomi, La Gabetière, La Baronnerie, Saint-Sylvain-d'Anjou, Verrières-en-Anjou, Angers, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49480, France","(47.4920035, -0.5021085, 0.0)",47.4920035,-0.5021085,0.0
410,France,Rosé de Loire,Rosé,85.0,"Rosé de Loire, France","De La Loire, Route de Lyon, Brives-Charensac, Le Puy-en-Velay, Haute-Loire, Auvergne-Rhône-Alpes, France métropolitaine, 43700, France","(45.047760499999995, 3.928118002100837, 0.0)",45.047760499999995,3.928118002100837,0.0
411,France,Roussette de Savoie,Altesse,90.0,"Roussette de Savoie, France",,,,,
412,France,Rully,Pinot Noir,89.0,"Rully, France","Rully, Senlis, Oise, Hauts-de-France, France métropolitaine, 60810, France","(49.2359777, 2.7280667, 0.0)",49.2359777,2.7280667,0.0
413,France,Régnié,Gamay,88.0,"Régnié, France","Régnié-Durette, Villefranche-sur-Saône, Rhône, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69430, France","(46.1384747, 4.6420871, 0.0)",46.1384747,4.6420871,0.0
414,France,Sable de Camargue,Rosé,87.0,"Sable de Camargue, France",,,,,
415,France,Saint Guilhem le Désert,Roussanne,88.0,"Saint Guilhem le Désert, France","Saint-Guilhem-le-Désert, Lodève, Hérault, Occitanie, France métropolitaine, 34150, France","(43.734, 3.54852, 0.0)",43.734,3.54852,0.0
416,France,Saint-Amour,Gamay,88.5,"Saint-Amour, France","Saint-Amour, Lons-le-Saunier, Jura, Bourgogne-Franche-Comté, France métropolitaine, 39160, France","(46.4358751, 5.3421832, 0.0)",46.4358751,5.3421832,0.0
417,France,Saint-Aubin,Pinot Noir,90.0,"Saint-Aubin, France","Saint-Aubin, Montreuil, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62170, France","(50.4573687, 1.6651851, 0.0)",50.4573687,1.6651851,0.0
418,France,Saint-Bris,Sauvignon Blanc,85.0,"Saint-Bris, France","France, Meillonnas, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01370, France","(46.2331191, 5.3544518, 0.0)",46.2331191,5.3544518,0.0
419,France,Saint-Chinian,Syrah-Mourvèdre,90.5,"Saint-Chinian, France","Saint-Chinian, Béziers, Hérault, Occitanie, France métropolitaine, 34360, France","(43.4215, 2.94677, 0.0)",43.4215,2.94677,0.0
420,France,Saint-Chinian-Roquebrun,Rhône-style Red Blend,89.0,"Saint-Chinian-Roquebrun, France",,,,,
421,France,Saint-Croix-du-Mont,Bordeaux-style White Blend,89.5,"Saint-Croix-du-Mont, France","La Croix du Mont, Clamanges, Épernay, Marne, Grand Est, France métropolitaine, 51130, France","(48.8180566, 4.1122259, 0.0)",48.8180566,4.1122259,0.0
422,France,Saint-Estèphe,Bordeaux-style Red Blend,91.0,"Saint-Estèphe, France","Saint-Estèphe, Nontron, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24360, France","(45.5925, 0.6633333, 0.0)",45.5925,0.6633333,0.0
423,France,Saint-Georges-Saint-Émilion,Bordeaux-style Red Blend,89.5,"Saint-Georges-Saint-Émilion, France",,,,,
424,France,Saint-Joseph,Syrah,90.5,"Saint-Joseph, France","Saint-Joseph, Cherbourg, Manche, Normandie, France métropolitaine, 50700, France","(49.5344534, -1.529802, 0.0)",49.5344534,-1.529802,0.0
425,France,Saint-Julien,Bordeaux-style Red Blend,93.0,"Saint-Julien, France","Saint-Julien, Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21490, France","(47.4019947, 5.1364639, 0.0)",47.4019947,5.1364639,0.0
426,France,Saint-Mont,White Blend,90.0,"Saint-Mont, France","Saint-Mont, Mirande, Gers, Occitanie, France métropolitaine, 32400, France","(43.6519486, -0.1506191, 0.0)",43.6519486,-0.1506191,0.0
427,France,Saint-Nicolas-de-Bourgueil,Rosé,89.5,"Saint-Nicolas-de-Bourgueil, France","Saint-Nicolas-de-Bourgueil, Chinon, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37140, France","(47.2843794, 0.1256895, 0.0)",47.2843794,0.1256895,0.0
428,France,Saint-Péray,Roussanne-Marsanne,91.0,"Saint-Péray, France","Saint-Péray, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07130, France","(44.9454417, 4.8430943, 0.0)",44.9454417,4.8430943,0.0
429,France,Saint-Romain,Chardonnay,88.5,"Saint-Romain, France","Saint-Romain, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21190, France","(46.9982395, 4.7083847, 0.0)",46.9982395,4.7083847,0.0
430,France,Saint-Véran,Chardonnay,88.0,"Saint-Véran, France","Saint-Véran, Briançon, Hautes-Alpes, Provence-Alpes-Côte d'Azur, France métropolitaine, 05350, France","(44.6993395, 6.8687131, 0.0)",44.6993395,6.8687131,0.0
431,France,Saint-Émilion,Merlot,90.0,"Saint-Émilion, France","Saint-Émilion, Libourne, Nouvelle-Aquitaine, France métropolitaine, 33330, France","(44.8931452, -0.1560662, 0.0)",44.8931452,-0.1560662,0.0
432,France,Sainte-Foy Bordeaux,Bordeaux-style White Blend,89.0,"Sainte-Foy Bordeaux, France",,,,,
433,France,Sancerre,Sauvignon Blanc,90.0,"Sancerre, France","Sancerre, Bourges, Cher, Centre-Val de Loire, France métropolitaine, 18300, France","(47.3307251, 2.8390333, 0.0)",47.3307251,2.8390333,0.0
434,France,Santenay,Pinot Noir,89.0,"Santenay, France","Santenay, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21590, France","(46.9115071, 4.6996302, 0.0)",46.9115071,4.6996302,0.0
435,France,Saumur,Sparkling Blend,90.0,"Saumur, France","Saumur, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49400, France","(47.2596224, -0.0785177, 0.0)",47.2596224,-0.0785177,0.0
436,France,Saumur-Champigny,Cabernet Franc,90.0,"Saumur-Champigny, France","Route de Saumur, Les Trois Maillets, Souzay-Champigny, Saumur, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49400, France","(47.2332207, 0.0044111, 0.0)",47.2332207,0.0044111,0.0
437,France,Saussignac,Bordeaux-style White Blend,90.0,"Saussignac, France","Saussignac, Bergerac, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24240, France","(44.8014957, 0.3264929, 0.0)",44.8014957,0.3264929,0.0
438,France,Sauternes,Bordeaux-style White Blend,92.0,"Sauternes, France","Sauternes, Langon, Nouvelle-Aquitaine, France métropolitaine, 33210, France","(44.5327805, -0.341386, 0.0)",44.5327805,-0.341386,0.0
439,France,Savennières,Chenin Blanc,92.0,"Savennières, France","Savennières, Angers, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49170, France","(47.3830917, -0.6570828, 0.0)",47.3830917,-0.6570828,0.0
440,France,Savennières-Roche-Aux-Moines,Chenin Blanc,93.0,"Savennières-Roche-Aux-Moines, France",,,,,
441,France,Savigny-lès-Beaune,Pinot Noir,90.0,"Savigny-lès-Beaune, France","Savigny-lès-Beaune, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21420, France","(47.0628612, 4.8185532, 0.0)",47.0628612,4.8185532,0.0
442,France,Savoie,White Blend,88.0,"Savoie, France","Savoie, Auvergne-Rhône-Alpes, France métropolitaine, France","(45.494895150000005, 6.384660381375652, 0.0)",45.494895150000005,6.384660381375652,0.0
443,France,St.-Romain,Chardonnay,87.0,"St.-Romain, France","Saint-Romain, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21190, France","(46.9982395, 4.7083847, 0.0)",46.9982395,4.7083847,0.0
444,France,Tavel,Rosé,90.0,"Tavel, France","Tavel, Nîmes, Gard, Occitanie, France métropolitaine, 30126, France","(44.0127055, 4.6982216, 0.0)",44.0127055,4.6982216,0.0
445,France,Terrasses du Larzac,Rhône-style Red Blend,87.0,"Terrasses du Larzac, France","Terrasses du Larzac, Chemin des Combes, Les Moulins, Arboras, Lodève, Hérault, Occitanie, France métropolitaine, 34150, France","(43.7152761, 3.488880169252874, 0.0)",43.7152761,3.488880169252874,0.0
446,France,Touraine,Sauvignon Blanc,89.0,"Touraine, France","Touraine, Rue de la Touraine, Fontaine Lestang - Bagatelle - Papus - Tabar - Bordelongue, Toulouse Rive Gauche, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31100, France","(43.573708, 1.4139439, 0.0)",43.573708,1.4139439,0.0
447,France,Vacqueyras,Rhône-style Red Blend,89.5,"Vacqueyras, France","Vacqueyras, Carpentras, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84190, France","(44.1382621, 4.9823958, 0.0)",44.1382621,4.9823958,0.0
448,France,Val de Loire,White Blend,90.0,"Val de Loire, France","Val de Loire, Boulevard Heurteloup, Blaise Pascal, Blanqui-Mirabeau, Tours, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37000, France","(47.3907435, 0.6944195, 0.0)",47.3907435,0.6944195,0.0
449,France,Vallée du Paradis,Rhône-style Red Blend,86.0,"Vallée du Paradis, France",,,,,
450,France,Var,Viognier,89.0,"Var, France","Var, Provence-Alpes-Côte d'Azur, France métropolitaine, France","(43.4173592, 6.2664620128919, 0.0)",43.4173592,6.2664620128919,0.0
451,France,Ventoux,Syrah-Grenache,88.0,"Ventoux, France","Ventoux, Les Ulis, Palaiseau, Essonne, Île-de-France, France métropolitaine, 91940, France","(48.677808150000004, 2.1768592308045696, 0.0)",48.677808150000004,2.1768592308045696,0.0
452,France,Vin Doux Naturel Rasteau,Grenache,90.0,"Vin Doux Naturel Rasteau, France",,,,,
453,France,Vin Mousseux,Chardonnay,83.0,"Vin Mousseux, France",,,,,
454,France,Vin de France,White Blend,92.0,"Vin de France, France","Vignes, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64410, France","(43.5264559, -0.4121921, 0.0)",43.5264559,-0.4121921,0.0
455,France,Vin de Liqueur,Tannat,90.0,"Vin de Liqueur, France",,,,,
456,France,Vin de Pays Cité de Carcassonne,Rosé,87.0,"Vin de Pays Cité de Carcassonne, France",,,,,
457,France,Vin de Pays Var,Viognier-Chardonnay,88.0,"Vin de Pays Var, France",,,,,
458,France,Vin de Pays d'Oc,White Blend,91.0,"Vin de Pays d'Oc, France",,,,,
459,France,Vin de Pays de France,Sauvignon Blanc,84.0,"Vin de Pays de France, France",,,,,
460,France,Vin de Pays de L'Aude,Shiraz,84.0,"Vin de Pays de L'Aude, France",,,,,
461,France,Vin de Pays de L'Herault,Rhône-style Red Blend,87.0,"Vin de Pays de L'Herault, France",,,,,
462,France,Vin de Pays de Montferrand,Roussanne,86.0,"Vin de Pays de Montferrand, France",,,,,
463,France,Vin de Pays de Vaucluse,Rosé,89.0,"Vin de Pays de Vaucluse, France",,,,,
464,France,Vin de Pays de l'Ile de Beauté,Pinot Noir,83.0,"Vin de Pays de l'Ile de Beauté, France",,,,,
465,France,Vin de Pays de la Haute Vallée du Gassac,Rhône-style Red Blend,92.0,"Vin de Pays de la Haute Vallée du Gassac, France",,,,,
466,France,Vin de Pays de la Méditerranée,Syrah,91.0,"Vin de Pays de la Méditerranée, France",,,,,
467,France,Vin de Pays des Alpilles,White Blend,91.0,"Vin de Pays des Alpilles, France",,,,,
468,France,Vin de Pays des Coteaux de Bessilles,Rhône-style Red Blend,85.0,"Vin de Pays des Coteaux de Bessilles, France",,,,,
469,France,Vin de Pays des Cévennes,Viognier,88.0,"Vin de Pays des Cévennes, France",,,,,
470,France,Vin de Pays des Côtes Catalanes,Viognier,87.0,"Vin de Pays des Côtes Catalanes, France",,,,,
471,France,Vin de Pays des Côtes de Gascogne,White Blend,88.5,"Vin de Pays des Côtes de Gascogne, France",,,,,
472,France,Vin de Pays des Maures,Rosé,86.0,"Vin de Pays des Maures, France",,,,,
473,France,Vin de Pays des Portes de Méditerranée,Viognier,85.0,"Vin de Pays des Portes de Méditerranée, France",,,,,
474,France,Vin de Pays du Comté Tolosan,Syrah,89.0,"Vin de Pays du Comté Tolosan, France",,,,,
475,France,Vin de Pays du Gard,Rosé,88.0,"Vin de Pays du Gard, France",,,,,
476,France,Vin de Pays du Jardin de la France,Sauvignon Blanc,85.0,"Vin de Pays du Jardin de la France, France",,,,,
477,France,Vin de Pays du Lot,White Blend,88.0,"Vin de Pays du Lot, France",,,,,
478,France,Vin de Pays du Val de Cesse,Red Blend,89.0,"Vin de Pays du Val de Cesse, France",,,,,
479,France,Vin de Pays du Val de Loire,Sauvignon Blanc,86.0,"Vin de Pays du Val de Loire, France",,,,,
480,France,Vin de Savoie,Roussanne,89.0,"Vin de Savoie, France","Musée régional de la vigne et du vin, Avenue Edouard Herriot, Les Calloudes, Montmélian, Chambéry, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73800, France","(45.5002411, 6.0608775, 0.0)",45.5002411,6.0608775,0.0
481,France,Vin de Table Francais,Red Blend,89.0,"Vin de Table Francais, France",,,,,
482,France,Viré-Clessé,Chardonnay,88.0,"Viré-Clessé, France","La Maison du Viré-Clessé, Rue du 8 Mai 1945, Chez Petit, Vérizet, Viré, Mâcon, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71260, France","(46.44937835, 4.843668457572106, 0.0)",46.44937835,4.843668457572106,0.0
483,France,Volnay,Pinot Noir,92.0,"Volnay, France","Volnay, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21190, France","(47.0016955, 4.7811102, 0.0)",47.0016955,4.7811102,0.0
484,France,Vosne-Romanée,Pinot Noir,92.0,"Vosne-Romanée, France","Vosne-Romanée, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21700, France","(47.1585795, 4.9547623, 0.0)",47.1585795,4.9547623,0.0
485,France,Vougeot,Pinot Noir,92.0,"Vougeot, France","Vougeot, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21640, France","(47.1772352, 4.9643152, 0.0)",47.1772352,4.9643152,0.0
486,France,Vouvray,Chenin Blanc,88.0,"Vouvray, France","Vouvray, Tours, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37210, France","(47.4136687, 0.7998446, 0.0)",47.4136687,0.7998446,0.0
487,Italy,Abruzzo,White Blend,90.0,"Abruzzo, Italy","Abruzzo, Italia","(42.227681, 13.854983, 0.0)",42.227681,13.854983,0.0
488,Italy,Aglianico d'Irpinia,Red Blend,87.0,"Aglianico d'Irpinia, Italy",,,,,
489,Italy,Aglianico del Beneventano,Aglianico,90.0,"Aglianico del Beneventano, Italy",,,,,
490,Italy,Aglianico del Taburno,Aglianico,88.0,"Aglianico del Taburno, Italy",,,,,
491,Italy,Aglianico del Vulture,Aglianico,89.5,"Aglianico del Vulture, Italy",,,,,
492,Italy,Albana di Romagna,Albana,90.0,"Albana di Romagna, Italy","Viale Albana, San Lorenzo in Strada, Riccione, Rimini, Emilia-Romagna, 47838, Italia","(44.0060323, 12.6204077, 0.0)",44.0060323,12.6204077,0.0
493,Italy,Alcamo,White Blend,90.0,"Alcamo, Italy","Alcamo, Trapani, Sicilia, 91011, Italia","(37.9766497, 12.9626735, 0.0)",37.9766497,12.9626735,0.0
494,Italy,Aleatico dell'Elba,Aleatico,86.0,"Aleatico dell'Elba, Italy",,,,,
495,Italy,Alghero,Torbato,92.0,"Alghero, Italy","L'Alguer/Alghero, Sassari, Sardegna, 07041, Italia","(40.5600205, 8.3151473, 0.0)",40.5600205,8.3151473,0.0
496,Italy,Alta Langa,Sparkling Blend,90.0,"Alta Langa, Italy","Strada Comunale Langa O Foiano, Camo, Santo Stefano Belbo, Asti, Piemonte, 12058, Italia","(44.678428, 8.2231367, 0.0)",44.678428,8.2231367,0.0
497,Italy,Alta Valle della Greve,Sangiovese,91.0,"Alta Valle della Greve, Italy",,,,,
498,Italy,Alto Adige,White Blend,94.0,"Alto Adige, Italy","Bolzano - Bozen, Trentino-Alto Adige/Südtirol, Italia","(46.65594215, 11.229637264169462, 0.0)",46.65594215,11.229637264169462,0.0
499,Italy,Alto Adige Terlano,White Blend,90.0,"Alto Adige Terlano, Italy",,,,,
500,Italy,Alto Adige Valle Isarco,Veltliner,91.0,"Alto Adige Valle Isarco, Italy","Am Hohen Feld - Via Pra Alto, Roßlauf, Brixen - Bressanone, Eisacktal - Valle Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39042, Italia","(46.7211148, 11.6528296, 0.0)",46.7211148,11.6528296,0.0
501,Italy,Amarone della Valpolicella,Red Blend,90.0,"Amarone della Valpolicella, Italy",,,,,
502,Italy,Amarone della Valpolicella Classico,Red Blend,90.0,"Amarone della Valpolicella Classico, Italy",,,,,
503,Italy,Amarone della Valpolicella Valpantena,Red Blend,92.0,"Amarone della Valpolicella Valpantena, Italy",,,,,
504,Italy,Asolo Prosecco Superiore,Glera,89.5,"Asolo Prosecco Superiore, Italy",,,,,
505,Italy,Asti,Moscato,89.0,"Asti, Italy","Asti, Piemonte, Italia","(44.826012649999996, 8.202686328987273, 0.0)",44.826012649999996,8.202686328987273,0.0
506,Italy,Barbaresco,Nebbiolo,90.0,"Barbaresco, Italy","Barbaresco, Cuneo, Piemonte, Italia","(44.7254469, 8.0806959, 0.0)",44.7254469,8.0806959,0.0
507,Italy,Barbera d'Alba,Red Blend,88.0,"Barbera d'Alba, Italy",,,,,
508,Italy,Barbera d'Alba Superiore,Barbera,88.0,"Barbera d'Alba Superiore, Italy",,,,,
509,Italy,Barbera d'Asti,Barbera,88.0,"Barbera d'Asti, Italy",,,,,
510,Italy,Barbera d'Asti Superiore,Barbera,88.0,"Barbera d'Asti Superiore, Italy",,,,,
511,Italy,Barbera d'Asti Superiore Nizza,Barbera,89.0,"Barbera d'Asti Superiore Nizza, Italy",,,,,
512,Italy,Barbera del Monferrato,Barbera,87.0,"Barbera del Monferrato, Italy",,,,,
513,Italy,Barbera del Monferrato Superiore,Barbera,88.5,"Barbera del Monferrato Superiore, Italy",,,,,
514,Italy,Barbera di Piemonte,Barbera,86.0,"Barbera di Piemonte, Italy","Barbera, Rittana, Cuneo, Piemonte, 12010, Italia","(44.3641374, 7.3660814, 0.0)",44.3641374,7.3660814,0.0
515,Italy,Barco Reale di Carmignano,Red Blend,87.5,"Barco Reale di Carmignano, Italy","Barco Reale, Piazza Vittorio Emanuele II, Serra, Carmignano, Prato, Toscana, 51130, Italia","(43.8139111, 11.019155, 0.0)",43.8139111,11.019155,0.0
516,Italy,Bardolino,Rosé,87.5,"Bardolino, Italy","Bardolino, Verona, Veneto, 37011, Italia","(45.5475595, 10.7242145, 0.0)",45.5475595,10.7242145,0.0
